# ----------------------------- WARNNG --------------------------------
# The data you have obtained from this automated U.S. Geological Survey
# database have not received Director's approval and as such are
# provisional and subject to revision.  The data are released on the
# condition that neither the USGS nor the United States Government may
# be held liable for any damages resulting from its use.
#
# Additional information can be obtained from the USGS at
#   http://waterdata.usgs.gov/nwis/help/?provisional
#
# retrieved: 2006-06-04 23:40:13 EDT
#
# This file consists of tab-separated columns of data for a list of sites.
# Each site is separated by a header section of comments and new column
# definitions. All column headers include the following 3 fields.
#
# column        column definition
# ------------  -----------------------------------------
# agency_cd     Agency collection or maintaining the site
# site_no       USGS site identification number
# datetime      date and time in ISO format (YYYY-mm-dd)
#
# The remaining columns vary for each site depending on which data
# parameters are selected.  The data column names use the following form
# '##_#####' where the first two number sequence uniquely defines the
# sensor (the 'data descriptor') used to collect the data and the
# following 5 number sequence defines the 'parameter_cd' which describes
# the type of data shown in the column.
#
# Data for the following stations is contained in this file
# ---------------------------------------------------------
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
# Available data at this site--lines with asterix '*' are included in this output.
#    DD parameter statistic - Description
#    --   -----     -----     ------------------------------------
#   *02   00060     00003   - Discharge, cubic feet per second (Mean)
#
# Data-value qualifiers included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
#agency_cd	site_no	datetime	02_00060_00003
#5s	15s	16s	14s
USGS	01100000	1942-07-09	4590_A
USGS	01100000	1942-07-10	4940_A
USGS	01100000	1942-07-11	4040_A
USGS	01100000	1942-07-12	1850_A
USGS	01100000	1942-07-13	4490_A
USGS	01100000	1942-07-14	3720_A
USGS	01100000	1942-07-15	3320_A
USGS	01100000	1942-07-16	3080_A
USGS	01100000	1942-07-17	2980_A
USGS	01100000	1942-07-18	2410_A
USGS	01100000	1942-07-19	700_A
USGS	01100000	1942-07-20	3080_A
USGS	01100000	1942-07-21	2720_A
USGS	01100000	1942-07-22	2380_A
USGS	01100000	1942-07-23	2200_A
USGS	01100000	1942-07-24	2170_A
USGS	01100000	1942-07-25	1400_A
USGS	01100000	1942-07-26	518_A
USGS	01100000	1942-07-27	2640_A
USGS	01100000	1942-07-28	3610_A
USGS	01100000	1942-07-29	3670_A
USGS	01100000	1942-07-30	4370_A
USGS	01100000	1942-07-31	6060_A
USGS	01100000	1942-08-01	5070_A
USGS	01100000	1942-08-02	3510_A
USGS	01100000	1942-08-03	4460_A
USGS	01100000	1942-08-04	3150_A
USGS	01100000	1942-08-05	3160_A
USGS	01100000	1942-08-06	3090_A
USGS	01100000	1942-08-07	3110_A
USGS	01100000	1942-08-08	2550_A
USGS	01100000	1942-08-09	725_A
USGS	01100000	1942-08-10	2550_A
USGS	01100000	1942-08-11	2920_A
USGS	01100000	1942-08-12	3050_A
USGS	01100000	1942-08-13	2990_A
USGS	01100000	1942-08-14	3030_A
USGS	01100000	1942-08-15	2440_A
USGS	01100000	1942-08-16	1620_A
USGS	01100000	1942-08-17	3830_A
USGS	01100000	1942-08-18	3280_A
USGS	01100000	1942-08-19	2780_A
USGS	01100000	1942-08-20	2740_A
USGS	01100000	1942-08-21	2920_A
USGS	01100000	1942-08-22	2080_A
USGS	01100000	1942-08-23	588_A
USGS	01100000	1942-08-24	2630_A
USGS	01100000	1942-08-25	2340_A
USGS	01100000	1942-08-26	2130_A
USGS	01100000	1942-08-27	2070_A
USGS	01100000	1942-08-28	2050_A
USGS	01100000	1942-08-29	1680_A
USGS	01100000	1942-08-30	524_A
USGS	01100000	1942-08-31	1910_A
USGS	01100000	1942-09-01	1960_A
USGS	01100000	1942-09-02	1930_A
USGS	01100000	1942-09-03	1920_A
USGS	01100000	1942-09-04	1960_A
USGS	01100000	1942-09-05	1760_A
USGS	01100000	1942-09-06	516_A
USGS	01100000	1942-09-07	647_A
USGS	01100000	1942-09-08	2130_A
USGS	01100000	1942-09-09	2030_A
USGS	01100000	1942-09-10	1960_A
USGS	01100000	1942-09-11	2610_A
USGS	01100000	1942-09-12	2680_A
USGS	01100000	1942-09-13	1130_A
USGS	01100000	1942-09-14	2890_A
USGS	01100000	1942-09-15	2270_A
USGS	01100000	1942-09-16	2080_A
USGS	01100000	1942-09-17	2550_A
USGS	01100000	1942-09-18	2820_A
USGS	01100000	1942-09-19	2320_A
USGS	01100000	1942-09-20	455_A
USGS	01100000	1942-09-21	2230_A
USGS	01100000	1942-09-22	1860_A
USGS	01100000	1942-09-23	1860_A
USGS	01100000	1942-09-24	1900_A
USGS	01100000	1942-09-25	1940_A
USGS	01100000	1942-09-26	1800_A
USGS	01100000	1942-09-27	456_A
USGS	01100000	1942-09-28	2610_A
USGS	01100000	1942-09-29	3500_A
USGS	01100000	1942-09-30	3740_A
USGS	01100000	1942-10-01	3530_A
USGS	01100000	1942-10-02	3420_A
USGS	01100000	1942-10-03	2840_A
USGS	01100000	1942-10-04	430_A
USGS	01100000	1942-10-05	2260_A
USGS	01100000	1942-10-06	1980_A
USGS	01100000	1942-10-07	2100_A
USGS	01100000	1942-10-08	2720_A
USGS	01100000	1942-10-09	3120_A
USGS	01100000	1942-10-10	2750_A
USGS	01100000	1942-10-11	452_A
USGS	01100000	1942-10-12	1970_A
USGS	01100000	1942-10-13	1960_A
USGS	01100000	1942-10-14	1960_A
USGS	01100000	1942-10-15	1920_A
USGS	01100000	1942-10-16	1980_A
USGS	01100000	1942-10-17	1700_A
USGS	01100000	1942-10-18	543_A
USGS	01100000	1942-10-19	1630_A
USGS	01100000	1942-10-20	2050_A
USGS	01100000	1942-10-21	2050_A
USGS	01100000	1942-10-22	2650_A
USGS	01100000	1942-10-23	3100_A
USGS	01100000	1942-10-24	2830_A
USGS	01100000	1942-10-25	905_A
USGS	01100000	1942-10-26	3460_A
USGS	01100000	1942-10-27	3180_A
USGS	01100000	1942-10-28	3990_A
USGS	01100000	1942-10-29	4400_A
USGS	01100000	1942-10-30	4350_A
USGS	01100000	1942-10-31	3410_A
USGS	01100000	1942-11-01	784_A
USGS	01100000	1942-11-02	4990_A
USGS	01100000	1942-11-03	5590_A
USGS	01100000	1942-11-04	5770_A
USGS	01100000	1942-11-05	5640_A
USGS	01100000	1942-11-06	5630_A
USGS	01100000	1942-11-07	4560_A
USGS	01100000	1942-11-08	1940_A
USGS	01100000	1942-11-09	5620_A
USGS	01100000	1942-11-10	4830_A
USGS	01100000	1942-11-11	4660_A
USGS	01100000	1942-11-12	4520_A
USGS	01100000	1942-11-13	4710_A
USGS	01100000	1942-11-14	4270_A
USGS	01100000	1942-11-15	3490_A
USGS	01100000	1942-11-16	5080_A
USGS	01100000	1942-11-17	4210_A
USGS	01100000	1942-11-18	3760_A
USGS	01100000	1942-11-19	4780_A
USGS	01100000	1942-11-20	4930_A
USGS	01100000	1942-11-21	5570_A
USGS	01100000	1942-11-22	3910_A
USGS	01100000	1942-11-23	5960_A
USGS	01100000	1942-11-24	5480_A
USGS	01100000	1942-11-25	5480_A
USGS	01100000	1942-11-26	5980_A
USGS	01100000	1942-11-27	11400_A
USGS	01100000	1942-11-28	11200_A
USGS	01100000	1942-11-29	9520_A
USGS	01100000	1942-11-30	9240_A
USGS	01100000	1942-12-01	8310_A
USGS	01100000	1942-12-02	11000_A
USGS	01100000	1942-12-03	16900_A
USGS	01100000	1942-12-04	16400_A
USGS	01100000	1942-12-05	13400_A
USGS	01100000	1942-12-06	12100_A
USGS	01100000	1942-12-07	11200_A
USGS	01100000	1942-12-08	9510_A
USGS	01100000	1942-12-09	8150_A
USGS	01100000	1942-12-10	7240_A
USGS	01100000	1942-12-11	6960_A
USGS	01100000	1942-12-12	6010_A
USGS	01100000	1942-12-13	5500_A
USGS	01100000	1942-12-14	6400_A
USGS	01100000	1942-12-15	5140_A
USGS	01100000	1942-12-16	5200_A
USGS	01100000	1942-12-17	5400_A
USGS	01100000	1942-12-18	5580_A
USGS	01100000	1942-12-19	4800_A
USGS	01100000	1942-12-20	3200_A
USGS	01100000	1942-12-21	4400_A
USGS	01100000	1942-12-22	4040_A
USGS	01100000	1942-12-23	2940_A
USGS	01100000	1942-12-24	3290_A
USGS	01100000	1942-12-25	2020_A
USGS	01100000	1942-12-26	3300_A
USGS	01100000	1942-12-27	3010_A
USGS	01100000	1942-12-28	4420_A
USGS	01100000	1942-12-29	4150_A
USGS	01100000	1942-12-30	5080_A
USGS	01100000	1942-12-31	9780_A
USGS	01100000	1943-01-01	11400_A
USGS	01100000	1943-01-02	11200_A
USGS	01100000	1943-01-03	9670_A
USGS	01100000	1943-01-04	9340_A
USGS	01100000	1943-01-05	7900_A
USGS	01100000	1943-01-06	7400_A
USGS	01100000	1943-01-07	6200_A
USGS	01100000	1943-01-08	6100_A
USGS	01100000	1943-01-09	5700_A
USGS	01100000	1943-01-10	3600_A
USGS	01100000	1943-01-11	5500_A
USGS	01100000	1943-01-12	4520_A
USGS	01100000	1943-01-13	4620_A
USGS	01100000	1943-01-14	4960_A
USGS	01100000	1943-01-15	4920_A
USGS	01100000	1943-01-16	4930_A
USGS	01100000	1943-01-17	3220_A
USGS	01100000	1943-01-18	4530_A
USGS	01100000	1943-01-19	3820_A
USGS	01100000	1943-01-20	4500_A
USGS	01100000	1943-01-21	4600_A
USGS	01100000	1943-01-22	4500_A
USGS	01100000	1943-01-23	3930_A
USGS	01100000	1943-01-24	2230_A
USGS	01100000	1943-01-25	4100_A
USGS	01100000	1943-01-26	4190_A
USGS	01100000	1943-01-27	4300_A
USGS	01100000	1943-01-28	4010_A
USGS	01100000	1943-01-29	3720_A
USGS	01100000	1943-01-30	3580_A
USGS	01100000	1943-01-31	2290_A
USGS	01100000	1943-02-01	4220_A
USGS	01100000	1943-02-02	3930_A
USGS	01100000	1943-02-03	3850_A
USGS	01100000	1943-02-04	3970_A
USGS	01100000	1943-02-05	4310_A
USGS	01100000	1943-02-06	4290_A
USGS	01100000	1943-02-07	3730_A
USGS	01100000	1943-02-08	4740_A
USGS	01100000	1943-02-09	4380_A
USGS	01100000	1943-02-10	4430_A
USGS	01100000	1943-02-11	4390_A
USGS	01100000	1943-02-12	5280_A
USGS	01100000	1943-02-13	5090_A
USGS	01100000	1943-02-14	4560_A
USGS	01100000	1943-02-15	5800_A
USGS	01100000	1943-02-16	5000_A
USGS	01100000	1943-02-17	4810_A
USGS	01100000	1943-02-18	4700_A
USGS	01100000	1943-02-19	4630_A
USGS	01100000	1943-02-20	4510_A
USGS	01100000	1943-02-21	4640_A
USGS	01100000	1943-02-22	6200_A
USGS	01100000	1943-02-23	7210_A
USGS	01100000	1943-02-24	9130_A
USGS	01100000	1943-02-25	11200_A
USGS	01100000	1943-02-26	12100_A
USGS	01100000	1943-02-27	11600_A
USGS	01100000	1943-02-28	10800_A
USGS	01100000	1943-03-01	11000_A
USGS	01100000	1943-03-02	9670_A
USGS	01100000	1943-03-03	8830_A
USGS	01100000	1943-03-04	8420_A
USGS	01100000	1943-03-05	7380_A
USGS	01100000	1943-03-06	6360_A
USGS	01100000	1943-03-07	6050_A
USGS	01100000	1943-03-08	7000_A
USGS	01100000	1943-03-09	6200_A
USGS	01100000	1943-03-10	6300_A
USGS	01100000	1943-03-11	6610_A
USGS	01100000	1943-03-12	7990_A
USGS	01100000	1943-03-13	11000_A
USGS	01100000	1943-03-14	13000_A
USGS	01100000	1943-03-15	14900_A
USGS	01100000	1943-03-16	14400_A
USGS	01100000	1943-03-17	13400_A
USGS	01100000	1943-03-18	13400_A
USGS	01100000	1943-03-19	14900_A
USGS	01100000	1943-03-20	15400_A
USGS	01100000	1943-03-21	15400_A
USGS	01100000	1943-03-22	15400_A
USGS	01100000	1943-03-23	14400_A
USGS	01100000	1943-03-24	13900_A
USGS	01100000	1943-03-25	13000_A
USGS	01100000	1943-03-26	13000_A
USGS	01100000	1943-03-27	16400_A
USGS	01100000	1943-03-28	20400_A
USGS	01100000	1943-03-29	23000_A
USGS	01100000	1943-03-30	20400_A
USGS	01100000	1943-03-31	17400_A
USGS	01100000	1943-04-01	15400_A
USGS	01100000	1943-04-02	13400_A
USGS	01100000	1943-04-03	12100_A
USGS	01100000	1943-04-04	11600_A
USGS	01100000	1943-04-05	11600_A
USGS	01100000	1943-04-06	10800_A
USGS	01100000	1943-04-07	11000_A
USGS	01100000	1943-04-08	10100_A
USGS	01100000	1943-04-09	9670_A
USGS	01100000	1943-04-10	9040_A
USGS	01100000	1943-04-11	8020_A
USGS	01100000	1943-04-12	8830_A
USGS	01100000	1943-04-13	7820_A
USGS	01100000	1943-04-14	11200_A
USGS	01100000	1943-04-15	16900_A
USGS	01100000	1943-04-16	16400_A
USGS	01100000	1943-04-17	13900_A
USGS	01100000	1943-04-18	11600_A
USGS	01100000	1943-04-19	12100_A
USGS	01100000	1943-04-20	12600_A
USGS	01100000	1943-04-21	14900_A
USGS	01100000	1943-04-22	15900_A
USGS	01100000	1943-04-23	15400_A
USGS	01100000	1943-04-24	16400_A
USGS	01100000	1943-04-25	16900_A
USGS	01100000	1943-04-26	17900_A
USGS	01100000	1943-04-27	18400_A
USGS	01100000	1943-04-28	20400_A
USGS	01100000	1943-04-29	21900_A
USGS	01100000	1943-04-30	21900_A
USGS	01100000	1943-05-01	20400_A
USGS	01100000	1943-05-02	19900_A
USGS	01100000	1943-05-03	19400_A
USGS	01100000	1943-05-04	19900_A
USGS	01100000	1943-05-05	21400_A
USGS	01100000	1943-05-06	19400_A
USGS	01100000	1943-05-07	17400_A
USGS	01100000	1943-05-08	16400_A
USGS	01100000	1943-05-09	17900_A
USGS	01100000	1943-05-10	19900_A
USGS	01100000	1943-05-11	18900_A
USGS	01100000	1943-05-12	17400_A
USGS	01100000	1943-05-13	20900_A
USGS	01100000	1943-05-14	26800_A
USGS	01100000	1943-05-15	24100_A
USGS	01100000	1943-05-16	19400_A
USGS	01100000	1943-05-17	17400_A
USGS	01100000	1943-05-18	15400_A
USGS	01100000	1943-05-19	18900_A
USGS	01100000	1943-05-20	18900_A
USGS	01100000	1943-05-21	16900_A
USGS	01100000	1943-05-22	17400_A
USGS	01100000	1943-05-23	18900_A
USGS	01100000	1943-05-24	18900_A
USGS	01100000	1943-05-25	16400_A
USGS	01100000	1943-05-26	14900_A
USGS	01100000	1943-05-27	13900_A
USGS	01100000	1943-05-28	15400_A
USGS	01100000	1943-05-29	14900_A
USGS	01100000	1943-05-30	12600_A
USGS	01100000	1943-05-31	11600_A
USGS	01100000	1943-06-01	11200_A
USGS	01100000	1943-06-02	9670_A
USGS	01100000	1943-06-03	9250_A
USGS	01100000	1943-06-04	8420_A
USGS	01100000	1943-06-05	7230_A
USGS	01100000	1943-06-06	6120_A
USGS	01100000	1943-06-07	7120_A
USGS	01100000	1943-06-08	6140_A
USGS	01100000	1943-06-09	6500_A
USGS	01100000	1943-06-10	7100_A
USGS	01100000	1943-06-11	7050_A
USGS	01100000	1943-06-12	6100_A
USGS	01100000	1943-06-13	5090_A
USGS	01100000	1943-06-14	6860_A
USGS	01100000	1943-06-15	6380_A
USGS	01100000	1943-06-16	6040_A
USGS	01100000	1943-06-17	6170_A
USGS	01100000	1943-06-18	5930_A
USGS	01100000	1943-06-19	4890_A
USGS	01100000	1943-06-20	4590_A
USGS	01100000	1943-06-21	6190_A
USGS	01100000	1943-06-22	6160_A
USGS	01100000	1943-06-23	6430_A
USGS	01100000	1943-06-24	5940_A
USGS	01100000	1943-06-25	5270_A
USGS	01100000	1943-06-26	4090_A
USGS	01100000	1943-06-27	1460_A
USGS	01100000	1943-06-28	5040_A
USGS	01100000	1943-06-29	3870_A
USGS	01100000	1943-06-30	3400_A
USGS	01100000	1943-07-01	3360_A
USGS	01100000	1943-07-02	3480_A
USGS	01100000	1943-07-03	2660_A
USGS	01100000	1943-07-04	858_A
USGS	01100000	1943-07-05	2010_A
USGS	01100000	1943-07-06	2760_A
USGS	01100000	1943-07-07	5070_A
USGS	01100000	1943-07-08	5530_A
USGS	01100000	1943-07-09	4410_A
USGS	01100000	1943-07-10	3240_A
USGS	01100000	1943-07-11	1880_A
USGS	01100000	1943-07-12	3780_A
USGS	01100000	1943-07-13	2670_A
USGS	01100000	1943-07-14	2410_A
USGS	01100000	1943-07-15	2840_A
USGS	01100000	1943-07-16	2910_A
USGS	01100000	1943-07-17	2700_A
USGS	01100000	1943-07-18	488_A
USGS	01100000	1943-07-19	2430_A
USGS	01100000	1943-07-20	2140_A
USGS	01100000	1943-07-21	2120_A
USGS	01100000	1943-07-22	2750_A
USGS	01100000	1943-07-23	2980_A
USGS	01100000	1943-07-24	2460_A
USGS	01100000	1943-07-25	1180_A
USGS	01100000	1943-07-26	3250_A
USGS	01100000	1943-07-27	2980_A
USGS	01100000	1943-07-28	2980_A
USGS	01100000	1943-07-29	3050_A
USGS	01100000	1943-07-30	3140_A
USGS	01100000	1943-07-31	3100_A
USGS	01100000	1943-08-01	2810_A
USGS	01100000	1943-08-02	4290_A
USGS	01100000	1943-08-03	3600_A
USGS	01100000	1943-08-04	4270_A
USGS	01100000	1943-08-05	4270_A
USGS	01100000	1943-08-06	8010_A
USGS	01100000	1943-08-07	8500_A
USGS	01100000	1943-08-08	6020_A
USGS	01100000	1943-08-09	6120_A
USGS	01100000	1943-08-10	4440_A
USGS	01100000	1943-08-11	3990_A
USGS	01100000	1943-08-12	4500_A
USGS	01100000	1943-08-13	6280_A
USGS	01100000	1943-08-14	6230_A
USGS	01100000	1943-08-15	7270_A
USGS	01100000	1943-08-16	7910_A
USGS	01100000	1943-08-17	6410_A
USGS	01100000	1943-08-18	5880_A
USGS	01100000	1943-08-19	6030_A
USGS	01100000	1943-08-20	5620_A
USGS	01100000	1943-08-21	4460_A
USGS	01100000	1943-08-22	3090_A
USGS	01100000	1943-08-23	4920_A
USGS	01100000	1943-08-24	3990_A
USGS	01100000	1943-08-25	3960_A
USGS	01100000	1943-08-26	3140_A
USGS	01100000	1943-08-27	2850_A
USGS	01100000	1943-08-28	2680_A
USGS	01100000	1943-08-29	544_A
USGS	01100000	1943-08-30	3270_A
USGS	01100000	1943-08-31	3330_A
USGS	01100000	1943-09-01	3110_A
USGS	01100000	1943-09-02	2970_A
USGS	01100000	1943-09-03	3130_A
USGS	01100000	1943-09-04	2660_A
USGS	01100000	1943-09-05	1010_A
USGS	01100000	1943-09-06	1620_A
USGS	01100000	1943-09-07	3430_A
USGS	01100000	1943-09-08	3880_A
USGS	01100000	1943-09-09	5230_A
USGS	01100000	1943-09-10	5590_A
USGS	01100000	1943-09-11	4250_A
USGS	01100000	1943-09-12	1580_A
USGS	01100000	1943-09-13	4380_A
USGS	01100000	1943-09-14	2960_A
USGS	01100000	1943-09-15	2380_A
USGS	01100000	1943-09-16	2070_A
USGS	01100000	1943-09-17	2520_A
USGS	01100000	1943-09-18	2490_A
USGS	01100000	1943-09-19	650_A
USGS	01100000	1943-09-20	2550_A
USGS	01100000	1943-09-21	2520_A
USGS	01100000	1943-09-22	2840_A
USGS	01100000	1943-09-23	2430_A
USGS	01100000	1943-09-24	2130_A
USGS	01100000	1943-09-25	2020_A
USGS	01100000	1943-09-26	423_A
USGS	01100000	1943-09-27	1980_A
USGS	01100000	1943-09-28	1800_A
USGS	01100000	1943-09-29	1770_A
USGS	01100000	1943-09-30	1810_A
USGS	01100000	1943-10-01	1780_A
USGS	01100000	1943-10-02	1740_A
USGS	01100000	1943-10-03	470_A
USGS	01100000	1943-10-04	2900_A
USGS	01100000	1943-10-05	3040_A
USGS	01100000	1943-10-06	2940_A
USGS	01100000	1943-10-07	2340_A
USGS	01100000	1943-10-08	1930_A
USGS	01100000	1943-10-09	1660_A
USGS	01100000	1943-10-10	442_A
USGS	01100000	1943-10-11	1690_A
USGS	01100000	1943-10-12	1590_A
USGS	01100000	1943-10-13	2020_A
USGS	01100000	1943-10-14	2110_A
USGS	01100000	1943-10-15	2080_A
USGS	01100000	1943-10-16	2850_A
USGS	01100000	1943-10-17	2420_A
USGS	01100000	1943-10-18	6150_A
USGS	01100000	1943-10-19	8030_A
USGS	01100000	1943-10-20	6750_A
USGS	01100000	1943-10-21	5550_A
USGS	01100000	1943-10-22	5250_A
USGS	01100000	1943-10-23	3300_A
USGS	01100000	1943-10-24	2610_A
USGS	01100000	1943-10-25	4730_A
USGS	01100000	1943-10-26	4040_A
USGS	01100000	1943-10-27	4740_A
USGS	01100000	1943-10-28	5180_A
USGS	01100000	1943-10-29	7040_A
USGS	01100000	1943-10-30	7720_A
USGS	01100000	1943-10-31	6330_A
USGS	01100000	1943-11-01	6810_A
USGS	01100000	1943-11-02	5790_A
USGS	01100000	1943-11-03	5420_A
USGS	01100000	1943-11-04	4590_A
USGS	01100000	1943-11-05	4400_A
USGS	01100000	1943-11-06	3720_A
USGS	01100000	1943-11-07	2520_A
USGS	01100000	1943-11-08	5300_A
USGS	01100000	1943-11-09	6600_A
USGS	01100000	1943-11-10	19400_A
USGS	01100000	1943-11-11	24400_A
USGS	01100000	1943-11-12	20100_A
USGS	01100000	1943-11-13	16400_A
USGS	01100000	1943-11-14	15400_A
USGS	01100000	1943-11-15	12500_A
USGS	01100000	1943-11-16	8570_A
USGS	01100000	1943-11-17	7480_A
USGS	01100000	1943-11-18	7330_A
USGS	01100000	1943-11-19	6450_A
USGS	01100000	1943-11-20	5890_A
USGS	01100000	1943-11-21	5500_A
USGS	01100000	1943-11-22	7280_A
USGS	01100000	1943-11-23	8260_A
USGS	01100000	1943-11-24	10000_A
USGS	01100000	1943-11-25	9450_A
USGS	01100000	1943-11-26	9760_A
USGS	01100000	1943-11-27	9180_A
USGS	01100000	1943-11-28	8340_A
USGS	01100000	1943-11-29	8400_A
USGS	01100000	1943-11-30	7430_A
USGS	01100000	1943-12-01	7100_A
USGS	01100000	1943-12-02	6850_A
USGS	01100000	1943-12-03	6320_A
USGS	01100000	1943-12-04	5110_A
USGS	01100000	1943-12-05	4920_A
USGS	01100000	1943-12-06	6490_A
USGS	01100000	1943-12-07	5760_A
USGS	01100000	1943-12-08	5240_A
USGS	01100000	1943-12-09	5310_A
USGS	01100000	1943-12-10	6000_A
USGS	01100000	1943-12-11	4520_A
USGS	01100000	1943-12-12	2620_A
USGS	01100000	1943-12-13	6410_A
USGS	01100000	1943-12-14	5400_A
USGS	01100000	1943-12-15	4530_A
USGS	01100000	1943-12-16	4180_A
USGS	01100000	1943-12-17	4130_A
USGS	01100000	1943-12-18	3310_A
USGS	01100000	1943-12-19	1710_A
USGS	01100000	1943-12-20	4290_A
USGS	01100000	1943-12-21	4010_A
USGS	01100000	1943-12-22	4040_A
USGS	01100000	1943-12-23	3950_A
USGS	01100000	1943-12-24	3260_A
USGS	01100000	1943-12-25	1700_A
USGS	01100000	1943-12-26	1980_A
USGS	01100000	1943-12-27	3730_A
USGS	01100000	1943-12-28	3370_A
USGS	01100000	1943-12-29	3840_A
USGS	01100000	1943-12-30	3570_A
USGS	01100000	1943-12-31	2890_A
USGS	01100000	1944-01-01	1740_A
USGS	01100000	1944-01-02	1960_A
USGS	01100000	1944-01-03	3170_A
USGS	01100000	1944-01-04	2470_A
USGS	01100000	1944-01-05	2900_A
USGS	01100000	1944-01-06	3250_A
USGS	01100000	1944-01-07	3390_A
USGS	01100000	1944-01-08	2780_A
USGS	01100000	1944-01-09	1620_A
USGS	01100000	1944-01-10	2930_A
USGS	01100000	1944-01-11	2820_A
USGS	01100000	1944-01-12	2700_A
USGS	01100000	1944-01-13	2790_A
USGS	01100000	1944-01-14	3300_A
USGS	01100000	1944-01-15	2500_A
USGS	01100000	1944-01-16	1450_A
USGS	01100000	1944-01-17	2910_A
USGS	01100000	1944-01-18	2680_A
USGS	01100000	1944-01-19	2560_A
USGS	01100000	1944-01-20	2440_A
USGS	01100000	1944-01-21	2450_A
USGS	01100000	1944-01-22	3310_A
USGS	01100000	1944-01-23	1650_A
USGS	01100000	1944-01-24	3380_A
USGS	01100000	1944-01-25	2610_A
USGS	01100000	1944-01-26	2880_A
USGS	01100000	1944-01-27	3120_A
USGS	01100000	1944-01-28	3120_A
USGS	01100000	1944-01-29	3060_A
USGS	01100000	1944-01-30	1840_A
USGS	01100000	1944-01-31	3820_A
USGS	01100000	1944-02-01	3470_A
USGS	01100000	1944-02-02	3460_A
USGS	01100000	1944-02-03	2670_A
USGS	01100000	1944-02-04	3110_A
USGS	01100000	1944-02-05	2840_A
USGS	01100000	1944-02-06	1430_A
USGS	01100000	1944-02-07	2790_A
USGS	01100000	1944-02-08	2680_A
USGS	01100000	1944-02-09	2670_A
USGS	01100000	1944-02-10	2640_A
USGS	01100000	1944-02-11	2730_A
USGS	01100000	1944-02-12	2330_A
USGS	01100000	1944-02-13	1300_A
USGS	01100000	1944-02-14	2420_A
USGS	01100000	1944-02-15	2250_A
USGS	01100000	1944-02-16	2890_A
USGS	01100000	1944-02-17	3390_A
USGS	01100000	1944-02-18	3730_A
USGS	01100000	1944-02-19	3870_A
USGS	01100000	1944-02-20	2180_A
USGS	01100000	1944-02-21	3730_A
USGS	01100000	1944-02-22	2840_A
USGS	01100000	1944-02-23	4120_A
USGS	01100000	1944-02-24	4510_A
USGS	01100000	1944-02-25	5230_A
USGS	01100000	1944-02-26	4440_A
USGS	01100000	1944-02-27	2600_A
USGS	01100000	1944-02-28	4950_A
USGS	01100000	1944-02-29	3680_A
USGS	01100000	1944-03-01	3670_A
USGS	01100000	1944-03-02	4270_A
USGS	01100000	1944-03-03	3560_A
USGS	01100000	1944-03-04	3190_A
USGS	01100000	1944-03-05	1730_A
USGS	01100000	1944-03-06	3520_A
USGS	01100000	1944-03-07	3380_A
USGS	01100000	1944-03-08	3970_A
USGS	01100000	1944-03-09	4460_A
USGS	01100000	1944-03-10	4860_A
USGS	01100000	1944-03-11	4040_A
USGS	01100000	1944-03-12	1840_A
USGS	01100000	1944-03-13	4210_A
USGS	01100000	1944-03-14	5230_A
USGS	01100000	1944-03-15	6420_A
USGS	01100000	1944-03-16	6620_A
USGS	01100000	1944-03-17	6720_A
USGS	01100000	1944-03-18	7670_A
USGS	01100000	1944-03-19	7290_A
USGS	01100000	1944-03-20	8720_A
USGS	01100000	1944-03-21	7300_A
USGS	01100000	1944-03-22	7180_A
USGS	01100000	1944-03-23	6760_A
USGS	01100000	1944-03-24	7650_A
USGS	01100000	1944-03-25	9540_A
USGS	01100000	1944-03-26	12500_A
USGS	01100000	1944-03-27	16700_A
USGS	01100000	1944-03-28	17600_A
USGS	01100000	1944-03-29	17600_A
USGS	01100000	1944-03-30	16500_A
USGS	01100000	1944-03-31	15900_A
USGS	01100000	1944-04-01	15000_A
USGS	01100000	1944-04-02	14100_A
USGS	01100000	1944-04-03	14800_A
USGS	01100000	1944-04-04	15600_A
USGS	01100000	1944-04-05	15000_A
USGS	01100000	1944-04-06	13600_A
USGS	01100000	1944-04-07	12500_A
USGS	01100000	1944-04-08	12300_A
USGS	01100000	1944-04-09	13200_A
USGS	01100000	1944-04-10	15400_A
USGS	01100000	1944-04-11	20000_A
USGS	01100000	1944-04-12	24300_A
USGS	01100000	1944-04-13	25400_A
USGS	01100000	1944-04-14	22200_A
USGS	01100000	1944-04-15	19200_A
USGS	01100000	1944-04-16	18300_A
USGS	01100000	1944-04-17	21800_A
USGS	01100000	1944-04-18	21900_A
USGS	01100000	1944-04-19	20400_A
USGS	01100000	1944-04-20	19800_A
USGS	01100000	1944-04-21	20000_A
USGS	01100000	1944-04-22	19600_A
USGS	01100000	1944-04-23	17400_A
USGS	01100000	1944-04-24	17400_A
USGS	01100000	1944-04-25	21000_A
USGS	01100000	1944-04-26	26200_A
USGS	01100000	1944-04-27	26000_A
USGS	01100000	1944-04-28	24200_A
USGS	01100000	1944-04-29	20500_A
USGS	01100000	1944-04-30	18100_A
USGS	01100000	1944-05-01	18400_A
USGS	01100000	1944-05-02	17900_A
