Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories

Waypoint	FRODO		User Waypoint	N42 49.271 W70 48.804	29 ft				Symbol & Name	Unknown	Contact, Biker							
Waypoint	GANDALF		User Waypoint	N42 48.929 W70 47.413	0.4 ft				Symbol & Name	Unknown	Contact, Ranger							
Waypoint	GIMLI		User Waypoint	N42 48.710 W70 48.192	0.4 ft				Symbol & Name	Unknown	Contact, Goatee							
Waypoint	LEGOLAS		User Waypoint	N42 48.328 W70 48.374	0.4 ft				Symbol & Name	Unknown	Contact, Alien							
Waypoint	PIPPIN		User Waypoint	N41 35.694 W70 54.600	45 ft				Symbol & Name	Unknown	Contact, Pirate							
Waypoint	SAMWISE		User Waypoint	N42 48.338 W70 48.309	0.4 ft				Symbol & Name	Unknown	Contact, Ball Cap							
Waypoint	STRIDER		User Waypoint	N42 48.788 W70 47.606	0.4 ft				Symbol & Name	Unknown	Contact, Spike							


Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	ACTIVE LOG	5/21/2006 6:58:05 AM 	00:23:31	1.08 mi	2.8 mph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:08:55 PM 	171 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:09:10 PM 	155 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:09:25 PM 	146 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 3:09:40 PM 	141 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.941 W71 03.820	5/21/2006 3:09:55 PM 	130 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.820	5/21/2006 3:10:10 PM 	130 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.941 W71 03.820	5/21/2006 3:10:25 PM 	134 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.820	5/21/2006 3:10:40 PM 	125 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.820	5/21/2006 3:10:55 PM 	119 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:11:10 PM 	133 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:11:25 PM 	152 ft		14 ft	00:00:15	0.63 mph	304° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:11:40 PM 	142 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:11:55 PM 	163 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:12:10 PM 	153 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:12:25 PM 	147 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:12:40 PM 	157 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:12:55 PM 	147 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 3:13:10 PM 	130 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 3:13:25 PM 	130 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 3:13:40 PM 	142 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.823	5/21/2006 3:13:55 PM 	144 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.944 W71 03.823	5/21/2006 3:14:10 PM 	160 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:14:25 PM 	174 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:14:40 PM 	174 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:14:55 PM 	166 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:15:10 PM 	164 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:15:25 PM 	157 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:15:40 PM 	136 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:15:55 PM 	136 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 3:16:10 PM 	160 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 3:16:25 PM 	172 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:16:40 PM 	161 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:16:55 PM 	160 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:17:10 PM 	150 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:17:25 PM 	131 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 3:17:40 PM 	123 ft		14 ft	00:00:15	0.63 mph	124° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 3:17:55 PM 	111 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:18:10 PM 	120 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:18:25 PM 	136 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:18:40 PM 	147 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:18:55 PM 	155 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:19:10 PM 	175 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:19:25 PM 	166 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:19:40 PM 	147 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:19:55 PM 	164 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 3:20:10 PM 	174 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.944 W71 03.827	5/21/2006 3:20:25 PM 	171 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 3:20:40 PM 	146 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:20:55 PM 	149 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:21:10 PM 	172 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:21:25 PM 	168 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:21:40 PM 	169 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:21:55 PM 	158 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:22:10 PM 	144 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:22:25 PM 	163 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:22:40 PM 	185 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:22:55 PM 	185 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:23:10 PM 	160 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:23:25 PM 	163 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:23:40 PM 	157 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:23:55 PM 	180 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 3:24:10 PM 	175 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 3:24:25 PM 	168 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:24:40 PM 	169 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:24:55 PM 	168 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:25:10 PM 	177 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 3:25:25 PM 	182 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:25:40 PM 	174 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:25:55 PM 	182 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:26:10 PM 	183 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:26:25 PM 	161 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:26:40 PM 	158 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:26:55 PM 	169 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:27:10 PM 	175 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:27:25 PM 	169 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:27:40 PM 	175 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:27:55 PM 	175 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:28:10 PM 	164 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:28:25 PM 	179 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:28:40 PM 	174 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:28:55 PM 	164 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:29:10 PM 	139 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 3:29:25 PM 	133 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:29:40 PM 	146 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:29:55 PM 	166 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:30:10 PM 	209 ft		14 ft	00:00:15	0.63 mph	236° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:30:25 PM 	212 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.941 W71 03.825	5/21/2006 3:30:40 PM 	215 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:30:55 PM 	205 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:31:10 PM 	190 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:31:25 PM 	191 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:31:40 PM 	204 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:31:55 PM 	194 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:32:10 PM 	169 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:32:25 PM 	153 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:32:40 PM 	155 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:32:55 PM 	155 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:33:10 PM 	139 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:33:25 PM 	138 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:33:40 PM 	153 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:33:55 PM 	146 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:34:10 PM 	109 ft		16 ft	00:00:15	0.71 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:34:25 PM 	147 ft		17 ft	00:00:15	0.76 mph	160° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:34:40 PM 	171 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 3:34:55 PM 	166 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:35:10 PM 	168 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.941 W71 03.820	5/21/2006 3:35:25 PM 	202 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.939 W71 03.821	5/21/2006 3:35:40 PM 	228 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:35:55 PM 	212 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:36:10 PM 	190 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:36:25 PM 	179 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 3:36:40 PM 	153 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:36:55 PM 	141 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 3:37:10 PM 	141 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 3:37:25 PM 	155 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 3:37:40 PM 	161 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.944 W71 03.827	5/21/2006 3:37:55 PM 	171 ft		11 ft	00:00:15	0.52 mph	270° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:38:10 PM 	177 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:38:25 PM 	187 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:38:40 PM 	169 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.827	5/21/2006 3:38:55 PM 	164 ft		14 ft	00:00:15	0.63 mph	236° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:39:10 PM 	142 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.827	5/21/2006 3:39:25 PM 	153 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.827	5/21/2006 3:39:40 PM 	164 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.828	5/21/2006 3:39:55 PM 	183 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.942 W71 03.829	5/21/2006 3:40:10 PM 	209 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.828	5/21/2006 3:40:25 PM 	205 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.827	5/21/2006 3:40:40 PM 	188 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.828	5/21/2006 3:40:55 PM 	175 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.943 W71 03.828	5/21/2006 3:41:10 PM 	180 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.827	5/21/2006 3:41:25 PM 	182 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.827	5/21/2006 3:41:40 PM 	187 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.827	5/21/2006 3:41:55 PM 	187 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.827	5/21/2006 3:42:10 PM 	187 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.827	5/21/2006 3:42:25 PM 	190 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.827	5/21/2006 3:42:40 PM 	215 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.827	5/21/2006 3:42:55 PM 	187 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:43:10 PM 	171 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:43:25 PM 	158 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:43:40 PM 	158 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:43:55 PM 	168 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:44:10 PM 	185 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:44:25 PM 	185 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:44:40 PM 	183 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:44:55 PM 	175 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:45:10 PM 	166 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:45:25 PM 	164 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:45:40 PM 	169 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:45:55 PM 	147 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.939 W71 03.824	5/21/2006 3:46:10 PM 	130 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.939 W71 03.824	5/21/2006 3:46:25 PM 	133 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:46:40 PM 	146 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:46:55 PM 	161 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:47:10 PM 	187 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:47:25 PM 	188 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:47:40 PM 	179 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:47:55 PM 	187 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:48:10 PM 	188 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:48:25 PM 	180 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:48:40 PM 	175 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:48:55 PM 	172 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:49:10 PM 	174 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:49:25 PM 	187 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:49:40 PM 	185 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:49:55 PM 	174 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:50:10 PM 	164 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:50:25 PM 	161 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:50:40 PM 	168 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:50:55 PM 	166 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:51:10 PM 	157 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:51:25 PM 	128 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:51:40 PM 	131 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:51:55 PM 	147 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:52:10 PM 	153 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:52:25 PM 	150 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 3:52:40 PM 	161 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 3:52:55 PM 	166 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:53:10 PM 	169 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:53:25 PM 	168 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:53:40 PM 	163 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 3:53:55 PM 	161 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:54:10 PM 	164 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:54:25 PM 	166 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:54:40 PM 	174 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:54:55 PM 	175 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:55:10 PM 	171 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:55:25 PM 	160 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:55:40 PM 	147 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:55:55 PM 	158 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:56:10 PM 	163 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:56:25 PM 	168 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 3:56:40 PM 	168 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:56:55 PM 	174 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 3:57:10 PM 	185 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 3:57:25 PM 	179 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:57:40 PM 	169 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:57:55 PM 	158 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:58:10 PM 	158 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:58:25 PM 	171 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 3:58:40 PM 	177 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:58:55 PM 	180 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:59:10 PM 	180 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 3:59:25 PM 	177 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 3:59:40 PM 	155 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 3:59:55 PM 	150 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 4:00:10 PM 	158 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 4:00:25 PM 	158 ft		0 ft	00:00:15	0 mph	0° true
